831,01/04/2004,,EXIII3,1,100
832,01/04/2004,,EXIV3,1,100
834,01/04/2004,,DX2,2,100
835,01/04/2004,,EXIV3,1,100
836,01/04/2004,,EXIV3,1,100
838,01/04/2004,,DIX2,2,100
839,01/04/2004,,CVII1,14,100
841,01/04/2004,,CVII4,14,100
842,01/04/2004,,CVII2,14,100
843,01/04/2004,,BIV2,5,100
844,01/04/2004,,EXIV2,1,100
845,01/04/2004,,EXIV3,1,100
849,01/04/2004,0,XVIII3,13,100
850,01/04/2004,,EXIII3,1,100
851,01/04/2004,,EXV2,1,100
852,01/04/2004,,EXIV3,1,100
853,01/04/2004,,CVII1,14,100
10001,01/04/2004,,FXIX5,13,100
10002,01/04/2004,,EXIV2,1,100
10006,01/04/2004,,EXIII2,1,100
10008,01/04/2004,,EXIV2,1,100
10009,01/04/2004,,EXIII2,1,100
10011,01/04/2004,,EXIV3,1,100
10012,01/04/2004,,EXIII2,1,100
10013,01/04/2004,,EXIV3,1,100
10014,01/04/2004,,EXIII2,1,100
10015,01/04/2004,,EXIII2,1,100
10016,01/04/2004,,EXIV2,1,100
10017,01/04/2004,,EXIV3,1,100
10018,01/04/2004,,EXIII2,1,100
10019,01/04/2004,,EXIV2,1,100
10020,01/04/2004,,EXIII2,1,100
10021,01/04/2004,,EXIV2,1,100
10022,01/04/2004,,EXIII3,1,100
10023,01/04/2004,,EXIV3,1,100
10024,01/04/2004,,EXIII3,1,100
10025,01/04/2004,,EXIII2,1,100
10026,01/04/2004,,EXIII2,1,100
10028,01/04/2004,,EXV3,1,100
10029,01/04/2004,,EXIV3,1,100
10030,01/04/2004,,EXIII3,1,100
10031,01/04/2004,,EXV2,1,100
10032,01/04/2004,,EXIII2,1,100
10033,01/04/2004,,EXIV3,1,100
10034,01/04/2004,,EXIV2,1,100
10035,01/04/2004,,EXIII3,1,100
10036,01/04/2004,,EXII2,1,100
10037,01/04/2004,,EXIV2,1,100
10039,01/04/2004,,EXIII2,1,100
10040,01/04/2004,,EXIII2,1,100
10041,01/04/2004,,EXIV3,1,100
10043,01/04/2004,,EXIV3,1,100
10045,01/04/2004,,EXIII2,1,100
10046,01/04/2004,,EXIII2,1,100
10047,01/04/2004,,EXIII2,1,100
10048,01/04/2004,,EXIV3,1,100
10049,01/04/2004,,EXIV2,1,100
10050,01/04/2004,,EXIII3,1,100
10051,01/04/2004,,EXIII2,1,100
10052,01/04/2004,,EXIV3,1,100
10053,01/04/2004,,EXIV2,1,100
10054,01/04/2004,,EXIV3,1,100
10055,01/04/2004,,EXIV2,1,100
10056,01/04/2004,,EXIII2,1,100
10057,01/04/2004,,EXIII3,1,100
10059,01/04/2004,,EXIII3,1,100
10061,01/04/2004,,EXIV3,1,100
10062,01/04/2004,,EXIII3,1,100
10063,01/04/2004,,EXIV2,1,100
10065,01/04/2004,,EXIV2,1,100
10066,01/04/2004,,EXIII3,1,100
